time,voltage,current,power
21:41:51,4.62,1.68,7.7615995
21:41:52,4.62,1.64,7.5768
21:41:53,4.58,1.62,7.4196
21:41:54,4.61,1.65,7.6065
21:41:55,4.61,1.64,7.5604
21:41:56,4.65,1.58,7.347
21:41:57,4.61,1.66,7.6526003
21:41:58,4.58,1.63,7.4653997
21:41:59,4.59,1.72,7.8948
21:42:00,4.61,1.62,7.4682
21:42:01,4.62,1.64,7.5768
21:42:02,4.59,1.66,7.6194
21:42:03,4.64,1.68,7.7951994
21:42:04,4.55,1.72,7.8260007
21:42:05,4.57,1.66,7.5862
21:42:06,4.59,1.68,7.7112
21:42:07,4.63,1.69,7.8247004
21:42:08,4.59,1.6,7.3440003
21:42:09,4.64,1.65,7.6559997
21:42:10,4.66,1.68,7.8287997
21:42:11,4.57,1.64,7.4948
21:42:12,4.62,1.65,7.6229997
21:42:13,4.64,1.62,7.5168
21:42:14,4.62,1.66,7.6691995
21:42:15,4.56,1.61,7.3416
21:42:16,4.62,1.58,7.2996
21:42:17,4.61,1.64,7.5604
21:42:18,4.58,1.66,7.6028
21:42:19,4.58,1.66,7.6028
21:42:20,4.59,1.6,7.3440003
21:42:21,4.62,1.7,7.854
21:42:22,4.6,1.6,7.36
21:42:23,4.64,1.61,7.4704
21:42:24,4.66,1.6,7.456
21:42:25,4.62,1.62,7.4844
21:42:26,4.62,1.66,7.6691995
21:42:27,4.63,1.62,7.5006003
21:42:28,4.64,1.63,7.5632
21:42:29,4.6,1.58,7.268
21:42:30,4.58,1.63,7.4653997
21:42:31,4.63,1.64,7.5932
21:42:32,4.56,1.65,7.5239997
21:42:33,4.61,1.62,7.4682
21:42:34,4.62,1.66,7.6691995
21:42:35,4.64,1.62,7.5168
21:42:36,4.62,1.6,7.3919997
21:42:37,4.62,1.65,7.6229997
21:42:38,4.62,1.64,7.5768
21:42:39,4.57,1.7,7.7690005
21:42:40,4.61,1.6,7.3760004
21:42:41,4.63,1.6,7.4080005
21:42:42,4.61,1.68,7.7448
21:42:43,4.67,1.64,7.6588
21:42:44,4.62,1.62,7.4844
21:42:45,4.61,1.61,7.4221
21:42:46,4.64,1.64,7.6095996
21:42:47,4.62,1.65,7.6229997
21:42:48,4.65,1.62,7.533
21:42:49,4.6,1.62,7.4519997
21:42:50,4.62,1.6,7.3919997
21:42:51,4.6,1.61,7.406
21:42:52,4.62,1.64,7.5768
21:42:53,4.61,1.67,7.6987
21:42:54,4.6,1.63,7.4979997
21:42:55,4.57,1.68,7.6776
21:42:56,4.61,1.6,7.3760004
21:42:57,4.57,1.62,7.4034004
21:42:58,4.6,1.61,7.406
21:42:59,4.58,1.64,7.5112
21:43:00,4.61,1.64,7.5604
21:43:01,4.65,1.6,7.44
21:43:02,4.61,1.62,7.4682
21:43:03,4.58,1.64,7.5112
21:43:04,4.64,1.68,7.7951994
21:43:05,4.64,1.65,7.6559997
21:43:06,4.61,1.65,7.6065
21:43:07,4.63,1.62,7.5006003
21:43:08,4.62,1.63,7.5305996
21:43:09,4.6,1.61,7.406
21:43:10,4.62,1.58,7.2996
21:43:11,4.62,1.6,7.3919997
21:43:12,4.62,1.6,7.3919997
21:43:13,4.63,1.63,7.5469003
21:43:14,4.62,1.63,7.5305996
21:43:15,4.62,1.63,7.5305996
21:43:16,4.6,1.65,7.5899997
21:43:17,4.62,1.71,7.9002
21:43:18,4.6,1.61,7.406
21:43:19,4.6,1.59,7.314
21:43:20,4.62,1.63,7.5305996
