time,voltage,current,power
20:01:57,4.56,0.13,0.59279996
20:01:58,4.58,0.1,0.458
20:01:59,4.56,0.07,0.3192
20:02:00,4.57,0.15,0.6855
20:02:01,4.55,0.11,0.5005
20:02:02,4.55,0.11,0.5005
20:02:03,4.57,0.1,0.45700002
20:02:04,4.57,0.13,0.5941
20:02:05,4.55,0.1,0.455
20:02:06,4.54,0.07,0.3178
20:02:07,4.55,0.09,0.40950003
20:02:08,4.56,0.06,0.27359998
20:02:09,4.56,0.1,0.456
20:02:10,4.57,0.06,0.2742
20:02:11,4.56,0.14,0.6384
20:02:12,4.56,0.11,0.50159997
20:02:13,4.57,0.11,0.50270003
20:02:14,4.57,0.12,0.5484
20:02:15,4.54,0.17,0.7718
20:02:16,4.57,0.09,0.41130003
20:02:17,4.53,0.12,0.5436
20:02:18,4.57,0.11,0.50270003
20:02:19,4.53,0.1,0.45300004
20:02:20,4.58,0.09,0.4122
20:02:21,4.57,0.08,0.36560002
20:02:22,4.54,0.09,0.4086
20:02:23,4.56,0.11,0.50159997
20:02:24,4.54,0.07,0.3178
20:02:25,4.54,0.1,0.454
20:02:26,4.54,0.15,0.681
20:02:27,4.57,0.09,0.41130003
20:02:28,4.55,0.12,0.546
20:02:29,4.54,0.07,0.3178
20:02:30,4.55,0.11,0.5005
20:02:31,4.55,0.15,0.68250006
20:02:32,4.57,0.06,0.2742
20:02:33,4.55,0.09,0.40950003
20:02:34,4.53,0.17,0.77010006
20:02:35,4.57,0.07,0.3199
20:02:36,4.57,0.1,0.45700002
20:02:37,4.57,0.12,0.5484
20:02:38,4.56,0.08,0.36479998
20:02:39,4.54,0.11,0.4994
20:02:40,4.53,0.09,0.40770003
20:02:41,4.54,0.09,0.4086
20:02:42,4.55,0.16,0.728
20:02:43,4.59,0.06,0.2754
20:02:44,4.57,0.11,0.50270003
20:02:45,4.58,0.09,0.4122
20:02:46,4.58,0.12,0.5496
20:02:47,4.57,0.11,0.50270003
20:02:48,4.54,0.09,0.4086
