time,voltage,current,power
15:51:50,4.62,0.94,4.3427997
15:51:50,4.58,1,4.58
15:51:52,4.61,0.95,4.3795
15:51:52,4.62,0.97,4.4814
15:51:54,4.6,0.93,4.278
15:51:54,4.57,0.91,4.1587005
15:51:56,4.59,0.93,4.2687
15:51:57,4.59,0.96,4.4064
15:51:58,4.57,0.91,4.1587005
15:51:59,4.62,0.94,4.3427997
15:52:00,4.6,0.95,4.37
15:52:01,4.61,0.93,4.2873
15:52:02,4.58,0.95,4.351
15:52:03,4.59,0.91,4.1769004
15:52:04,4.62,0.99,4.5738
15:52:05,4.55,0.96,4.368
15:52:06,4.62,0.93,4.2966
15:52:07,4.57,0.93,4.2501
15:52:08,4.62,0.99,4.5738
15:52:09,4.61,0.94,4.3334002
15:52:10,4.62,0.94,4.3427997
15:52:11,4.61,0.96,4.4256
15:52:12,4.61,0.97,4.4717
15:52:13,4.62,1,4.62
15:52:14,4.59,0.93,4.2687
15:52:15,4.59,0.91,4.1769004
15:52:16,4.61,1,4.61
15:52:17,4.59,0.91,4.1769004
15:52:18,4.61,0.92,4.2412
15:52:19,4.61,0.91,4.1951003
15:52:20,4.63,0.99,4.5837
15:52:21,4.57,0.91,4.1587005
15:52:22,4.58,0.94,4.3052
15:52:23,4.57,0.93,4.2501
15:52:24,4.59,0.97,4.4523
15:52:25,4.62,0.93,4.2966
15:52:26,4.61,0.97,4.4717
15:52:27,4.6,0.95,4.37
15:52:28,4.6,1,4.6
15:52:29,4.63,0.95,4.3985
15:52:30,4.6,0.94,4.324
15:52:31,4.61,0.97,4.4717
15:52:32,4.57,0.93,4.2501
15:52:33,4.59,0.96,4.4064
15:52:34,4.57,0.96,4.3872
15:52:35,4.59,0.99,4.5441003
15:52:36,4.58,0.95,4.351
15:52:37,4.64,0.9,4.1759996
15:52:38,4.59,0.95,4.3605
15:52:39,4.57,1,4.57
15:52:40,4.59,0.95,4.3605
15:52:41,4.61,0.97,4.4717
15:52:42,4.59,0.95,4.3605
15:52:43,4.61,0.94,4.3334002
15:52:44,4.6,0.93,4.278
15:52:45,4.58,0.9,4.1219997
15:52:46,4.57,0.97,4.4329004
15:52:47,4.57,0.93,4.2501
15:52:48,4.57,0.95,4.3415003
15:52:49,4.6,0.89,4.094
15:52:50,4.58,0.98,4.4884
15:52:51,4.61,0.94,4.3334002
15:52:52,4.59,0.95,4.3605
15:52:53,4.57,0.97,4.4329004
15:52:54,4.58,0.95,4.351
15:52:55,4.61,0.95,4.3795
15:52:56,4.62,0.9,4.158
15:52:57,4.58,0.91,4.1678
15:52:58,4.59,0.95,4.3605
15:52:59,4.59,0.92,4.2228003
15:53:00,4.57,0.94,4.2958
15:53:01,4.58,0.97,4.4426003
15:53:02,4.57,0.93,4.2501
15:53:03,4.59,0.95,4.3605
15:53:04,4.54,1.01,4.5854
15:53:05,4.64,0.91,4.2224
15:53:06,4.57,0.92,4.2044
15:53:07,4.57,0.93,4.2501
15:53:08,4.58,0.96,4.3968
15:53:09,4.6,0.95,4.37
15:53:10,4.6,0.93,4.278
15:53:11,4.59,0.96,4.4064
15:53:12,4.57,0.91,4.1587005
15:53:13,4.6,0.94,4.324
15:53:14,4.61,0.95,4.3795
15:53:15,4.58,0.97,4.4426003
15:53:16,4.6,0.92,4.232
15:53:17,4.57,0.92,4.2044
15:53:18,4.6,0.94,4.324
15:53:19,4.58,0.93,4.2594
15:53:20,4.62,0.92,4.2504
15:53:21,4.59,0.96,4.4064
15:53:22,4.62,0.92,4.2504
15:53:23,4.56,0.96,4.3775997
15:53:24,4.57,0.9,4.113
15:53:25,4.6,0.93,4.278
15:53:26,4.6,0.95,4.37
15:53:27,4.57,0.94,4.2958
15:53:28,4.62,0.94,4.3427997
15:53:29,4.62,0.96,4.4351997
15:53:30,4.59,0.9,4.131
15:53:31,4.59,0.95,4.3605
15:53:32,4.59,0.96,4.4064
15:53:33,4.6,0.92,4.232
15:53:34,4.6,0.99,4.554
15:53:35,4.59,0.96,4.4064
15:53:36,4.57,0.95,4.3415003
15:53:37,4.61,0.91,4.1951003
15:53:38,4.58,0.94,4.3052
15:53:39,4.58,0.92,4.2136
15:53:40,4.57,0.9,4.113
15:53:41,4.57,0.93,4.2501
15:53:42,4.58,0.91,4.1678
15:53:43,4.62,0.94,4.3427997
